Episode: 1/400, Scores(Time Frames): 66, Total Rewards(adjusted): -0.26, Epsilon: 1.0
Episode: 30/400, Scores(Time Frames): 86, Total Rewards(adjusted): -0.065, Epsilon: 0.7
Episode: 31/400, Scores(Time Frames): 196, Total Rewards(adjusted): 6.4, Epsilon: 0.69
Episode: 32/400, Scores(Time Frames): 163, Total Rewards(adjusted): 1.1e+01, Epsilon: 0.68
Episode: 33/400, Scores(Time Frames): 139, Total Rewards(adjusted): 9.5, Epsilon: 0.67
Episode: 34/400, Scores(Time Frames): 97, Total Rewards(adjusted): -0.0091, Epsilon: 0.66
Episode: 35/400, Scores(Time Frames): 161, Total Rewards(adjusted): -0.25, Epsilon: 0.65
Episode: 36/400, Scores(Time Frames): 142, Total Rewards(adjusted): 1.5e+01, Epsilon: 0.64
Episode: 37/400, Scores(Time Frames): 193, Total Rewards(adjusted): 1.4e+01, Epsilon: 0.63
Episode: 38/400, Scores(Time Frames): 125, Total Rewards(adjusted): 1.1, Epsilon: 0.62
Episode: 39/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.8e+01, Epsilon: 0.6
Episode: 40/400, Scores(Time Frames): 165, Total Rewards(adjusted): 2.3e+01, Epsilon: 0.59
Episode: 41/400, Scores(Time Frames): 201, Total Rewards(adjusted): 6.3e+01, Epsilon: 0.58
Episode: 42/400, Scores(Time Frames): 128, Total Rewards(adjusted): 3.1e+01, Epsilon: 0.57
Episode: 43/400, Scores(Time Frames): 151, Total Rewards(adjusted): 4.9e+01, Epsilon: 0.57
Episode: 44/400, Scores(Time Frames): 188, Total Rewards(adjusted): 4.7e+01, Epsilon: 0.55
Episode: 45/400, Scores(Time Frames): 278, Total Rewards(adjusted): 5.2e+01, Epsilon: 0.54
Episode: 46/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.3e+01, Epsilon: 0.52
Episode: 47/400, Scores(Time Frames): 142, Total Rewards(adjusted): 7e+01, Epsilon: 0.51
Episode: 48/400, Scores(Time Frames): 334, Total Rewards(adjusted): 8.5e+01, Epsilon: 0.5
Episode: 49/400, Scores(Time Frames): 196, Total Rewards(adjusted): 3e+01, Epsilon: 0.49
Episode: 50/400, Scores(Time Frames): 194, Total Rewards(adjusted): 7.2e+01, Epsilon: 0.48
Episode: 51/400, Scores(Time Frames): 284, Total Rewards(adjusted): 1.2e+02, Epsilon: 0.47
Episode: 52/400, Scores(Time Frames): 312, Total Rewards(adjusted): 1.9e+02, Epsilon: 0.45
Episode: 53/400, Scores(Time Frames): 334, Total Rewards(adjusted): 1.1e+02, Epsilon: 0.44
Episode: 54/400, Scores(Time Frames): 151, Total Rewards(adjusted): 5.3e+01, Epsilon: 0.43
Episode: 55/400, Scores(Time Frames): 334, Total Rewards(adjusted): 1.8e+02, Epsilon: 0.42
Episode: 56/400, Scores(Time Frames): 174, Total Rewards(adjusted): 1.1e+02, Epsilon: 0.41
Episode: 57/400, Scores(Time Frames): 216, Total Rewards(adjusted): 1.5e+02, Epsilon: 0.4
Episode: 58/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.3e+02, Epsilon: 0.39
Episode: 59/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.3e+02, Epsilon: 0.37
Episode: 60/400, Scores(Time Frames): 276, Total Rewards(adjusted): 1.1e+02, Epsilon: 0.36
Episode: 61/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.9e+02, Epsilon: 0.35
Episode: 62/400, Scores(Time Frames): 334, Total Rewards(adjusted): 3e+02, Epsilon: 0.34
Episode: 63/400, Scores(Time Frames): 125, Total Rewards(adjusted): 2.2e+01, Epsilon: 0.34
Episode: 64/400, Scores(Time Frames): 258, Total Rewards(adjusted): 1.9e+02, Epsilon: 0.33
Episode: 65/400, Scores(Time Frames): 293, Total Rewards(adjusted): 1.4e+02, Epsilon: 0.32
Episode: 66/400, Scores(Time Frames): 334, Total Rewards(adjusted): 3.8e+02, Epsilon: 0.31
Episode: 67/400, Scores(Time Frames): 174, Total Rewards(adjusted): 1.2e+02, Epsilon: 0.3
Episode: 68/400, Scores(Time Frames): 288, Total Rewards(adjusted): 2.6e+02, Epsilon: 0.29
Episode: 69/400, Scores(Time Frames): 125, Total Rewards(adjusted): 3.4e+01, Epsilon: 0.29
Episode: 70/400, Scores(Time Frames): 269, Total Rewards(adjusted): 2.6e+02, Epsilon: 0.28
Episode: 71/400, Scores(Time Frames): 125, Total Rewards(adjusted): 5.9e+01, Epsilon: 0.28
Episode: 72/400, Scores(Time Frames): 334, Total Rewards(adjusted): 1.4e+02, Epsilon: 0.27
Episode: 73/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.5e+02, Epsilon: 0.26
Episode: 74/400, Scores(Time Frames): 334, Total Rewards(adjusted): 3.8e+02, Epsilon: 0.25
Episode: 75/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.2e+02, Epsilon: 0.24
Episode: 76/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5e+02, Epsilon: 0.24
Episode: 77/400, Scores(Time Frames): 334, Total Rewards(adjusted): 3.4e+02, Epsilon: 0.23
Episode: 78/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.8e+02, Epsilon: 0.22
Episode: 79/400, Scores(Time Frames): 334, Total Rewards(adjusted): 3.7e+02, Epsilon: 0.21
Episode: 80/400, Scores(Time Frames): 136, Total Rewards(adjusted): 1.2e+02, Epsilon: 0.21
Episode: 81/400, Scores(Time Frames): 292, Total Rewards(adjusted): 2.9e+02, Epsilon: 0.21
Episode: 82/400, Scores(Time Frames): 334, Total Rewards(adjusted): 7.4e+02, Epsilon: 0.2
Episode: 83/400, Scores(Time Frames): 325, Total Rewards(adjusted): 3.4e+02, Epsilon: 0.19
Episode: 84/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.7e+02, Epsilon: 0.19
Episode: 85/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.2e+02, Epsilon: 0.18
Episode: 86/400, Scores(Time Frames): 293, Total Rewards(adjusted): 3.9e+02, Epsilon: 0.17
Episode: 87/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.7e+02, Epsilon: 0.17
Episode: 88/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.1e+02, Epsilon: 0.16
Episode: 89/400, Scores(Time Frames): 202, Total Rewards(adjusted): 1.4e+02, Epsilon: 0.16
Episode: 90/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.8e+02, Epsilon: 0.15
Episode: 91/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.8e+02, Epsilon: 0.15
Episode: 92/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.1e+02, Epsilon: 0.14
Episode: 93/400, Scores(Time Frames): 334, Total Rewards(adjusted): 2.7e+02, Epsilon: 0.14
Episode: 94/400, Scores(Time Frames): 181, Total Rewards(adjusted): 2.4e+02, Epsilon: 0.14
Episode: 95/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.7e+02, Epsilon: 0.13
Episode: 96/400, Scores(Time Frames): 334, Total Rewards(adjusted): 4.6e+02, Epsilon: 0.13
Episode: 97/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.4e+02, Epsilon: 0.12
Episode: 98/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.6e+02, Epsilon: 0.12
Episode: 99/400, Scores(Time Frames): 269, Total Rewards(adjusted): 4e+02, Epsilon: 0.12
Episode: 100/400, Scores(Time Frames): 334, Total Rewards(adjusted): 5.3e+02, Epsilon: 0.11
